"","BirdID","FieldPeriodID","Status","PeriodYear","Island","BirthDate","birthyear","popden","PeriodEnd","BreedGroupID","TerritoryID","newstat","next_status","next_year","next_breedgroup","change","occasionyear","avg_invert","age","SexEstimate"
"887",5162,161,"BrF",2017,"CN",2007-01-15,2007,294,2017-03-03,7712,174,"Dom","Dom",2017,7780,"lifebr",2017,2.49270946172059,10,0
"888",5163,116,"BrF",2012,"CN",2007-05-21,2007,321,2012-09-30,5339,30,"Dom","Dom",2013,5657,"lifebr",2012,4.47840260394996,5,0
"889",5164,112,"BrF",2012,"CN",2007-10-20,2007,289,2012-02-28,5683,24,"Dom","Dom",2012,5297,"lifebr",NA,NA,5,0
"890",5165,90,"ABX",2009,"CN",2007-10-23,2007,332,2009-03-03,4073,15,"Sub","Dom",2009,4728,"lifebr",2009,3.28909595669203,2,1
"891",5167,104,"BrM",2010,"CN",2007-10-23,2007,336,2010-09-10,5070,481,"Dom","Dom",2011,5181,"lifebr",2010,3.43745237720491,3,1
"892",5168,103,"BrF",2010,"CN",2007-10-23,2007,297,2010-03-19,5533,74,"Dom","Dom",2010,5009,"lifebr",2010,2.94367555463228,3,0
"893",5169,103,"BrM",2010,"CN",2007-10-26,2007,297,2010-03-19,5563,126,"Dom","Dom",2010,5039,"lifebr",2010,2.94367555463228,3,1
"894",5170,116,"BrM",2012,"CN",2007-10-27,2007,321,2012-09-30,5603,54,"Dom","Dom",2013,5882,"lifebr",2012,4.47840260394996,5,1
"895",5172,92,"BrM",2009,"CN",2007-05-31,2007,349,2009-09-18,4797,167,"Dom","Dom",2010,5579,"lifebr",2009,4.55094243891926,2,1
"896",5173,159,"BrF",2016,"CN",2007-06-03,2007,327,2016-09-19,7581,129,"Dom","Dom",2017,7624,"lifebr",2016,4.21428620244736,9,0
"897",5194,103,"NSA",2010,"CN",2007-11-16,2007,297,2010-03-19,5587,179,"Sub","Dom",2010,5013,"lifebr",2010,2.94367555463228,3,0
"898",5195,125,"BrF",2014,"CN",2008-03-15,2008,404,2014-10-04,6668,67,"Dom","Dom",2015,6799,"lifebr",2014,4.45790002850407,6,0
"899",5197,104,"BrM",2010,"CN",2008-05-15,2008,336,2010-09-10,4971,16,"Dom","Dom",2010,5064,"lifebr",2010,3.43745237720491,2,1
"900",5199,103,"BrM",2010,"CN",2008-03-18,2008,297,2010-03-19,5556,111,"Dom","Dom",2010,5032,"lifebr",2010,2.94367555463228,2,1
"901",5204,103,"ABX",2010,"CN",2008-05-19,2008,297,2010-03-19,5590,407,"Sub","Dom",2010,4960,"lifebr",2010,2.94367555463228,2,1
"902",5212,161,"BrF",2017,"CN",2008-05-24,2008,294,2017-03-03,7688,111,"Dom","Dom",2017,7734,"lifebr",2017,2.49270946172059,9,0
"903",5215,87,"ABX",2008,"CN",2007-11-27,2007,368,2008-09-07,4574,110,"Sub","Dom",2009,4141,"lifebr",2008,2.59212595036396,1,1
"904",5216,118,"BrF",2013,"CN",2007-11-27,2007,318,2013-02-27,5907,90,"Dom","Dom",2013,6179,"lifebr",2013,4.09578878614323,6,0
"905",5220,104,"BrM",2010,"CN",2008-03-27,2008,336,2010-09-10,4983,36,"Dom","T",2011,5082,"lifebr",2010,3.43745237720491,2,1
"906",5235,159,"BrM",2016,"CN",2008-05-31,2008,327,2016-09-19,7568,16,"Dom","Dom",2017,7636,"lifebr",2016,4.21428620244736,8,1
"907",5236,90,"ABX",2009,"CN",2008-06-01,2008,332,2009-03-03,4095,47,"Sub","Dom",2009,4749,"lifebr",2009,3.28909595669203,1,1
"908",5237,112,"BrM",2012,"CN",2008-06-01,2008,289,2012-02-28,5700,50,"Dom","Dom",2012,5307,"lifebr",NA,NA,4,1
"909",5240,104,"BrM",2010,"CN",2008-04-03,2008,336,2010-09-10,4995,55,"Dom","Dom",2011,5115,"lifebr",2010,3.43745237720491,2,1
"910",5249,125,"BrM",2014,"CN",2007-12-09,2007,404,2014-10-04,6674,94,"Dom","Dom",2015,6809,"lifebr",2014,4.45790002850407,7,1
"911",5254,116,"BrM",2012,"CN",2008-06-09,2008,321,2012-09-30,5294,177,"Dom","Dom",2013,5948,"lifebr",2012,4.47840260394996,4,1
"912",5256,90,"BrF",2009,"CN",2007-12-13,2007,332,2009-03-03,4182,472,"Dom","Dom",2009,4813,"lifebr",2009,3.28909595669203,2,0
"913",5262,103,"BrM",2010,"CN",2008-04-13,2008,297,2010-03-19,5592,479,"Dom","Dom",2010,5068,"lifebr",2010,2.94367555463228,2,1
"914",5265,92,"BrF",2009,"CN",2008-06-17,2008,349,2009-09-18,4816,515,"Dom","Dom",2010,5596,"lifebr",2009,4.55094243891926,1,0
"915",5267,125,"BrF",2014,"CN",2007-12-20,2007,404,2014-10-04,6739,2,"Dom","Dom",2015,6824,"lifebr",2014,4.45790002850407,7,0
"916",5268,103,"BrF",2010,"CN",2007-12-22,2007,297,2010-03-19,5587,179,"Dom","Dom",2010,5063,"lifebr",2010,2.94367555463228,3,0
"917",5269,103,"BrM",2010,"CN",2008-06-20,2008,297,2010-03-19,5568,135,"Dom","Dom",2010,5044,"lifebr",2010,2.94367555463228,2,1
"918",5275,118,"BrM",2013,"CN",2008-10-03,2008,318,2013-02-27,5960,515,"Dom","Dom",2013,6204,"lifebr",2013,4.09578878614323,5,1
"919",5277,125,"BrF",2014,"CN",2008-10-19,2008,404,2014-10-04,6690,128,"Dom","Dom",2015,6816,"lifebr",2014,4.45790002850407,6,0
"920",5282,125,"BrF",2014,"CN",2008-10-07,2008,404,2014-10-04,6749,12,"Dom","Dom",2015,6829,"lifebr",2014,4.45790002850407,6,0
"921",5283,142,"BrM",2015,"CN",2009-01-28,2009,433,2015-09-29,7103,88,"Dom","Dom",2016,7368,"lifebr",2015,4.85534727125805,6,1
"922",5284,125,"BrF",2014,"CN",2008-11-09,2008,404,2014-10-04,6745,14,"Dom","Dom",2015,6798,"lifebr",2014,4.45790002850407,6,0
"923",5285,139,"BrM",2015,"CN",2008-06-15,2008,422,2015-03-05,6801,85,"Dom","T",2015,7076,"lifebr",2015,3.03440265886707,7,1
"924",5287,103,"NSA",2010,"CN",2009-02-03,2009,297,2010-03-19,5540,85,"Sub","Dom",2010,4974,"lifebr",2010,2.94367555463228,1,0
"925",5288,92,"H",2009,"CN",2009-02-02,2009,349,2009-09-18,4769,100,"Helper","Dom",2010,5558,"lifebr",2009,4.55094243891926,0,0
"926",5290,122,"BrM",2013,"CN",2008-10-23,2008,355,2013-09-30,6173,62,"Dom","Dom",2014,6524,"lifebr",2013,3.25588827134803,5,1
"927",5292,174,"BrM",2020,"CN",2008-11-23,2008,337,2020-03-16,8383,90,"Dom","Dom",2021,8508,"lifebr",2020,2.58767040275742,12,1
"928",5313,104,"H",2010,"CN",2009-05-29,2009,336,2010-09-10,4968,13,"Helper","Dom",2011,5133,"lifebr",2010,3.43745237720491,1,0
"929",5315,104,"H",2010,"CN",2009-02-20,2009,336,2010-09-10,5009,74,"Helper","Dom",2011,5125,"lifebr",2010,3.43745237720491,1,0
"930",5316,104,"BrM",2010,"CN",2009-02-20,2009,336,2010-09-10,5037,123,"Dom","Dom",2011,5152,"lifebr",2010,3.43745237720491,1,1
"931",5317,103,"ABX",2010,"CN",2009-04-28,2009,297,2010-03-19,5513,46,"Sub","Dom",2010,5078,"lifebr",2010,2.94367555463228,1,1
"932",5321,171,"BrM",2019,"CN",2009-03-18,2009,394,2019-03-09,8121,57,"Dom","Dom",2019,8255,"lifebr",2019,2.98437240804918,10,1
"933",5323,116,"BrF",2012,"CN",2009-02-28,2009,321,2012-09-30,5346,127,"Dom","Dom",2013,5927,"lifebr",2012,4.47840260394996,3,0
"934",5324,116,"BrF",2012,"CN",2009-02-28,2009,321,2012-09-30,5342,154,"Dom","Dom",2013,5936,"lifebr",2012,4.47840260394996,3,0
"935",5327,103,"ABX",2010,"CN",2009-03-04,2009,297,2010-03-19,5484,3,"Sub","Dom",2010,5071,"lifebr",2010,2.94367555463228,1,1
"936",5333,124,"BrM",2014,"CN",2009-05-18,2009,316,2014-03-04,6466,168,"Dom","Dom",2014,6752,"lifebr",2014,6.32106875513502,5,1
"937",5334,118,"BrM",2013,"CN",2009-03-22,2009,318,2013-02-27,5895,72,"Dom","Dom",2013,6175,"lifebr",2013,4.09578878614323,4,1
"938",5335,104,"BrM",2010,"CN",2008-11-15,2008,336,2010-09-10,5005,69,"Dom","Dom",2011,5184,"lifebr",2010,3.43745237720491,2,1
"939",5336,103,"BrF",2010,"CN",2009-05-05,2009,297,2010-03-19,5526,62,"Dom","Dom",2010,5001,"lifebr",2010,2.94367555463228,1,0
"940",5338,118,"BrM",2013,"CN",2009-04-14,2009,318,2013-02-27,5937,155,"Dom","Dom",2013,6121,"lifebr",2013,4.09578878614323,4,1
"941",5339,112,"BrF",2012,"CN",2009-05-29,2009,289,2012-02-28,5780,481,"Dom","T",2012,5633,"lifebr",NA,NA,3,0
"942",5447,124,"BrM",2014,"CN",2009-05-09,2009,316,2014-03-04,6530,82,"Dom","Dom",2014,6754,"lifebr",2014,6.32106875513502,5,1
"943",5450,125,"BrF",2014,"CN",2009-05-29,2009,404,2014-10-04,6760,51,"Dom","Dom",2015,6854,"lifebr",2014,4.45790002850407,5,0
"944",5452,173,"BrF",2019,"CN",2009-06-16,2009,406,2019-09-23,8260,72,"Dom","Dom",2020,8395,"lifebr",2019,4.91754018114599,10,0
"945",5453,139,"BrM",2015,"CN",2009-08-05,2009,422,2015-03-05,6837,28,"Dom","T",2015,7051,"lifebr",2015,3.03440265886707,6,1
"946",5456,167,"BrM",2018,"CN",2009-08-11,2009,407,2018-09-22,7958,134,"Dom","Dom",2019,8069,"lifebr",2018,3.4286236474738,9,1
"947",5457,104,"TBrF",2010,"CN",2009-05-24,2009,336,2010-09-10,4974,23,"T","Dom",2011,5132,"lifebr",2010,3.43745237720491,1,0
"948",5462,125,"BrM",2014,"CN",2009-08-21,2009,404,2014-10-04,6749,12,"Dom","Dom",2015,6829,"lifebr",2014,4.45790002850407,5,1
"949",5497,104,"BrM",2010,"CN",2009-10-27,2009,336,2010-09-10,5027,100,"Dom","Dom",2011,5143,"lifebr",2010,3.43745237720491,1,1
"950",5498,125,"BrM",2014,"CN",2009-10-18,2009,404,2014-10-04,6663,160,"Dom","Dom",2015,6893,"lifebr",2014,4.45790002850407,5,1
"951",5499,104,"H",2010,"CN",2009-12-21,2009,336,2010-09-10,5046,138,"Helper","Dom",2011,5192,"lifebr",2010,3.43745237720491,1,1
"952",5508,122,"BrM",2013,"CN",2009-11-15,2009,355,2013-09-30,6174,68,"Dom","Dom",2014,6446,"lifebr",2013,3.25588827134803,4,1
"953",5509,118,"BrM",2013,"CN",2010-03-14,2010,318,2013-02-27,5944,169,"Dom","Dom",2013,6144,"lifebr",2013,4.09578878614323,3,1
"954",5511,161,"BrF",2017,"CN",2010-04-07,2010,294,2017-03-03,7714,178,"Dom","Dom",2017,7828,"lifebr",2017,2.49270946172059,7,0
"955",5515,104,"ABX",2010,"CN",2009-11-13,2009,336,2010-09-10,4994,54,"Sub","Dom",2011,5183,"lifebr",2010,3.43745237720491,1,1
"956",5516,104,"ABX",2010,"CN",2009-11-12,2009,336,2010-09-10,4982,34,"Sub","Dom",2011,5148,"lifebr",2010,3.43745237720491,1,0
"957",5517,144,"BrF",2016,"CN",2009-11-12,2009,297,2016-03-09,7313,2,"Dom","Dom",2016,7529,"lifebr",2016,2.28246726385627,7,0
"958",5518,139,"BrF",2015,"CN",2009-11-05,2009,422,2015-03-05,6814,134,"Dom","Dom",2015,7095,"lifebr",2015,3.03440265886707,6,0
"959",5521,177,"BrF",2022,"CN",2009-11-08,2009,333,2022-03-18,8677,96,"Dom","Dom",2022,8791,"lifebr",2022,4.20351862352767,13,0
"960",5522,142,"BrM",2015,"CN",2009-11-16,2009,433,2015-09-29,7116,126,"Dom","Dom",2016,7389,"lifebr",2015,4.85534727125805,6,1
"961",5523,175,"BrM",2021,"CN",2009-11-16,2009,313,2021-06-15,8492,60,"Dom","Dom",2021,8450,"lifebr",2021,5.32664501271832,12,1
"962",5524,159,"BrF",2016,"CN",2009-11-16,2009,327,2016-09-19,7523,480,"Dom","Dom",2017,7719,"lifebr",2016,4.21428620244736,7,0
"963",5526,104,"BrM",2010,"CN",2009-07-14,2009,336,2010-09-10,4981,33,"Dom","Dom",2011,5107,"lifebr",2010,3.43745237720491,1,1
"964",5528,125,"BrM",2014,"CN",2009-11-20,2009,404,2014-10-04,6675,135,"Dom","Dom",2015,6796,"lifebr",2014,4.45790002850407,5,1
"965",5531,104,"BrF",2010,"CN",2009-07-29,2009,336,2010-09-10,5053,165,"Dom","Dom",2011,5167,"lifebr",2010,3.43745237720491,1,0
"966",5532,104,"FLOAT",2010,"CN",2009-11-29,2009,336,2010-09-10,5077,-3,"Sub","Dom",2011,5183,"lifebr",2010,3.43745237720491,1,0
"967",5534,139,"BrF",2015,"CN",2010-03-24,2010,422,2015-03-05,6890,140,"Dom","T",2015,7084,"lifebr",2015,3.03440265886707,5,0
"968",5537,167,"BrF",2018,"CN",2009-11-25,2009,407,2018-09-22,7975,81,"Dom","Dom",2019,8082,"lifebr",2018,3.4286236474738,9,0
"969",5539,104,"H",2010,"CN",2009-12-20,2009,336,2010-09-10,5070,481,"Helper","Dom",2011,5092,"lifebr",2010,3.43745237720491,1,1
"970",5542,118,"BrF",2013,"CN",2010-07-28,2010,318,2013-02-27,5960,515,"Dom","Dom",2013,6204,"lifebr",2013,4.09578878614323,3,0
"971",5543,184,"BrF",2023,"CN",2010-08-05,2010,259,2023-03-27,8874,71,"Dom","Dom",2023,9001,"lifebr",2023,4.43485646140217,13,0
"972",5547,167,"BrM",2018,"CN",2010-08-14,2010,407,2018-09-22,7992,100,"Dom","Dom",2019,8139,"lifebr",2018,3.4286236474738,8,1
"973",5549,167,"BrF",2018,"CN",2009-12-17,2009,407,2018-09-22,7984,479,"Dom","Dom",2019,8172,"lifebr",2018,3.4286236474738,9,0
"974",5553,105,"BrF",2011,"CN",2010-08-07,2010,331,2011-10-02,5125,74,"Dom",NA,NA,NA,"lifebr",2011,9.22112790135102,1,0
"975",5554,105,"BrM",2011,"CN",2010-08-16,2010,331,2011-10-02,5190,531,"Dom",NA,NA,NA,"lifebr",2011,9.22112790135102,1,1
"976",5557,112,"BrM",2012,"CN",2010-08-13,2010,289,2012-02-28,5781,490,"Dom","T",2012,5313,"lifebr",NA,NA,2,1
"977",5561,105,"BrM",2011,"CN",2010-07-28,2010,331,2011-10-02,5103,33,"Dom",NA,NA,NA,"lifebr",2011,9.22112790135102,1,1
"978",5562,112,"BrF",2012,"CN",2010-05-04,2010,289,2012-02-28,5773,179,"Dom","Dom",2012,5631,"lifebr",NA,NA,2,0
"979",5564,122,"BrF",2013,"CN",2010-08-24,2010,355,2013-09-30,6157,173,"Dom","Dom",2014,6451,"lifebr",2013,3.25588827134803,3,0
"980",5582,125,"BrM",2014,"CN",2010-11-06,2010,404,2014-10-04,6693,110,"Dom","T",2015,6880,"lifebr",2014,4.45790002850407,4,1
"981",5583,173,"TBrM",2019,"CN",2010-11-08,2010,406,2019-09-23,8190,157,"T","T",2019,8222,"lifebr",2019,4.91754018114599,9,1
"982",5584,125,"BrF",2014,"CN",2010-10-31,2010,404,2014-10-04,6744,86,"Dom","Dom",2015,6871,"lifebr",2014,4.45790002850407,4,0
"983",5585,118,"BrM",2013,"CN",2011-03-30,2011,318,2013-02-27,5896,75,"Dom","Dom",2013,6127,"lifebr",2013,4.09578878614323,2,1
"984",5586,124,"BrM",2014,"CN",2010-11-01,2010,316,2014-03-04,6528,80,"Dom","T",2014,6756,"lifebr",2014,6.32106875513502,4,1
"985",5587,112,"BrM",2012,"CN",2010-11-07,2010,289,2012-02-28,5737,101,"Dom","Dom",2012,5300,"lifebr",NA,NA,2,1
"986",5588,144,"BrM",2016,"CN",2010-10-31,2010,297,2016-03-09,7336,41,"Dom","Dom",2016,7586,"lifebr",2016,2.28246726385627,6,1
"987",5589,161,"BrF",2017,"CN",2010-10-31,2010,294,2017-03-03,7673,633,"Dom","Dom",2017,7816,"lifebr",2017,2.49270946172059,7,0
"988",5591,105,"BrM",2011,"CN",2010-11-04,2010,331,2011-10-02,5110,48,"Dom",NA,NA,NA,"lifebr",2011,9.22112790135102,1,1
"989",5592,112,"BrF",2012,"CN",2010-10-31,2010,289,2012-02-28,5694,42,"Dom","Dom",2012,5602,"lifebr",NA,NA,2,0
"990",5595,167,"BrM",2018,"CN",2011-03-01,2011,407,2018-09-22,7986,26,"Dom","Dom",2019,8108,"lifebr",2018,3.4286236474738,7,1
"991",5598,142,"BrF",2015,"CN",2010-07-04,2010,433,2015-09-29,7065,110,"Dom","Dom",2016,7381,"lifebr",2015,4.85534727125805,5,0
"992",5602,167,"BrM",2018,"CN",2010-11-01,2010,407,2018-09-22,7974,79,"Dom","Dom",2019,8133,"lifebr",2018,3.4286236474738,8,1
"993",5608,122,"BrF",2013,"CN",2010-11-03,2010,355,2013-09-30,6122,95,"Dom","Dom",2014,6414,"lifebr",2013,3.25588827134803,3,0
"994",5613,142,"BrF",2015,"CN",2010-07-02,2010,433,2015-09-29,7085,58,"Dom","Dom",2016,7347,"lifebr",2015,4.85534727125805,5,0
"995",5614,116,"BrM",2012,"CN",2010-11-05,2010,321,2012-09-30,5357,51,"Dom","Dom",2013,5880,"lifebr",2012,4.47840260394996,2,1
"996",5615,112,"BrF",2012,"CN",2011-03-03,2011,289,2012-02-28,5725,85,"Dom","T",2012,5610,"lifebr",NA,NA,1,0
"997",5616,118,"BrF",2013,"CN",2010-11-03,2010,318,2013-02-27,5953,407,"Dom","Dom",2013,6202,"lifebr",2013,4.09578878614323,3,0
"998",5618,118,"BrF",2013,"CN",2011-04-07,2011,318,2013-02-27,5641,1,"Dom","Dom",2013,6116,"lifebr",2013,4.09578878614323,2,0
"999",5620,125,"BrM",2014,"CN",2010-11-02,2010,404,2014-10-04,6719,481,"Dom","Dom",2015,6902,"lifebr",2014,4.45790002850407,4,1
"1000",5621,175,"BrF",2021,"CN",2010-11-02,2010,313,2021-06-15,8548,172,"Dom","Dom",2021,8606,"lifebr",2021,5.32664501271832,11,0
"1001",5624,175,"BrM",2021,"CN",2011-04-21,2011,313,2021-06-15,8463,9,"Dom","Dom",2021,8406,"lifebr",2021,5.32664501271832,10,1
"1002",5625,125,"BrF",2014,"CN",2010-11-12,2010,404,2014-10-04,6730,112,"Dom","Dom",2015,6804,"lifebr",2014,4.45790002850407,4,0
"1003",5626,176,"BrM",2021,"CN",2010-11-22,2010,364,2021-09-30,8454,77,"Dom","Dom",2022,8666,"lifebr",2021,4.46788579255577,11,1
"1004",5630,175,"BrF",2021,"CN",2011-04-01,2011,313,2021-06-15,8468,24,"Dom","Dom",2021,8590,"lifebr",2021,5.32664501271832,10,0
"1005",5631,116,"BrM",2012,"CN",2010-11-30,2010,321,2012-09-30,5354,43,"Dom","Dom",2013,5666,"lifebr",2012,4.47840260394996,2,1
"1006",5633,167,"BrF",2018,"CN",2010-12-12,2010,407,2018-09-22,8052,135,"Dom","Dom",2019,8091,"lifebr",2018,3.4286236474738,8,0
"1007",5634,161,"BrF",2017,"CN",2010-12-14,2010,294,2017-03-03,7708,165,"Dom","Dom",2017,7783,"lifebr",2017,2.49270946172059,7,0
"1008",5635,173,"BrF",2019,"CN",2010-12-16,2010,406,2019-09-23,8286,481,"Dom","Dom",2020,8377,"lifebr",2019,4.91754018114599,9,0
"1009",5638,142,"BrM",2015,"CN",2011-05-16,2011,433,2015-09-29,7083,177,"Dom","Dom",2016,7409,"lifebr",2015,4.85534727125805,4,1
"1010",5639,167,"BrM",2018,"CN",2011-05-17,2011,407,2018-09-22,8051,123,"Dom","Dom",2019,8149,"lifebr",2018,3.4286236474738,7,1
"1011",5641,161,"BrF",2017,"CN",2011-04-01,2011,294,2017-03-03,7658,55,"Dom","Dom",2017,7766,"lifebr",2017,2.49270946172059,6,0
"1012",5642,139,"BrF",2015,"CN",2010-12-03,2010,422,2015-03-05,6832,16,"Dom","T",2015,7119,"lifebr",2015,3.03440265886707,5,0
"1013",5643,159,"BrM",2016,"CN",2010-12-03,2010,327,2016-09-19,7582,127,"Dom","Dom",2017,7696,"lifebr",2016,4.21428620244736,6,1
"1014",5650,122,"BrM",2013,"CN",2011-08-20,2011,355,2013-09-30,6192,137,"Dom","Dom",2014,6459,"lifebr",2013,3.25588827134803,2,1
"1015",5652,142,"BrF",2015,"CN",2011-01-02,2011,433,2015-09-29,7120,116,"Dom","Dom",2016,7384,"lifebr",2015,4.85534727125805,4,0
"1016",5653,118,"BrF",2013,"CN",2011-08-14,2011,318,2013-02-27,5915,101,"Dom","Dom",2013,6183,"lifebr",2013,4.09578878614323,2,0
"1017",5655,116,"BrM",2012,"CN",2011-01-13,2011,321,2012-09-30,5335,45,"Dom","Dom",2013,5667,"lifebr",2012,4.47840260394996,1,1
"1018",5657,175,"BrF",2021,"CN",2011-08-23,2011,313,2021-06-15,8465,15,"Dom","Dom",2021,8565,"lifebr",2021,5.32664501271832,10,0
"1019",5658,139,"BrF",2015,"CN",2011-07-13,2011,422,2015-03-05,6848,43,"Dom","T",2015,7048,"lifebr",2015,3.03440265886707,4,0
"1020",5678,122,"BrF",2013,"CN",2011-01-16,2011,355,2013-09-30,6117,116,"Dom","Dom",2014,6535,"lifebr",2013,3.25588827134803,2,0
"1021",5679,171,"BrM",2019,"CN",2011-01-16,2011,394,2019-03-09,8113,36,"Dom","Dom",2019,8191,"lifebr",2019,2.98437240804918,8,1
"1022",5683,176,"BrF",2021,"CN",2010-09-18,2010,364,2021-09-30,8607,478,"Dom","Dom",2022,8709,"lifebr",2021,4.46788579255577,11,0
"1023",5685,116,"BrF",2012,"CN",2011-07-23,2011,321,2012-09-30,5610,85,"Dom","Dom",2013,5903,"lifebr",2012,4.47840260394996,1,0
"1024",5748,125,"H",2014,"CN",2011-08-02,2011,404,2014-10-04,6673,50,"Helper","Dom",2015,6853,"lifebr",2014,4.45790002850407,3,0
"1025",5749,164,"BrF",2017,"CN",2011-08-01,2011,399,2017-09-20,7736,123,"Dom","Dom",2018,7928,"lifebr",2017,11.6117696290016,6,0
"1026",5750,139,"BrF",2015,"CN",2011-08-01,2011,422,2015-03-05,6838,30,"Dom","Dom",2015,7077,"lifebr",2015,3.03440265886707,4,0
"1027",5764,139,"BrM",2015,"CN",2011-10-28,2011,422,2015-03-05,6852,48,"Dom","Dom",2015,6854,"lifebr",2015,3.03440265886707,4,1
"1028",5765,116,"BrM",2012,"CN",2011-10-29,2011,321,2012-09-30,5306,48,"Dom","Dom",2013,5878,"lifebr",2012,4.47840260394996,1,1
"1029",5769,125,"BrF",2014,"CN",2011-10-01,2011,404,2014-10-04,6738,36,"Dom","T",2015,6843,"lifebr",2014,4.45790002850407,3,0
"1030",5770,125,"BrF",2014,"CN",2011-12-01,2011,404,2014-10-04,6683,47,"Dom","Dom",2015,6851,"lifebr",2014,4.45790002850407,3,0
"1031",5774,125,"BrM",2014,"CN",2011-11-09,2011,404,2014-10-04,6669,478,"Dom","Dom",2015,6899,"lifebr",2014,4.45790002850407,3,1
"1032",5775,125,"BrM",2014,"CN",2011-11-09,2011,404,2014-10-04,6745,14,"Dom","Dom",2015,6798,"lifebr",2014,4.45790002850407,3,1
"1033",5776,173,"BrM",2019,"CN",2011-06-13,2011,406,2019-09-23,8254,55,"Dom","Dom",2020,8359,"lifebr",2019,4.91754018114599,8,1
"1034",5780,125,"BrM",2014,"CN",2011-12-11,2011,404,2014-10-04,6667,9,"Dom","Dom",2015,6827,"lifebr",2014,4.45790002850407,3,1
"1035",5782,116,"BrM",2012,"CN",2011-06-20,2011,321,2012-09-30,5299,32,"Dom","Dom",2013,5658,"lifebr",2012,4.47840260394996,1,1
"1036",5787,116,"BrM",2012,"CN",2011-12-25,2011,321,2012-09-30,5349,34,"Dom",NA,NA,NA,"lifebr",2012,4.47840260394996,1,1
"1037",5820,161,"BrM",2017,"CN",2012-03-01,2012,294,2017-03-03,7689,112,"Dom","Dom",2017,7745,"lifebr",2017,2.49270946172059,5,1
"1038",5821,171,"BrM",2019,"CN",2012-03-03,2012,394,2019-03-09,8163,169,"Dom","Dom",2019,8232,"lifebr",2019,2.98437240804918,7,1
"1039",5822,167,"BrM",2018,"CN",2012-05-02,2012,407,2018-09-22,8040,83,"Dom","Dom",2019,8135,"lifebr",2018,3.4286236474738,6,1
"1040",5825,142,"BrF",2015,"CN",2012-02-15,2012,433,2015-09-29,7113,168,"Dom","Dom",2016,7405,"lifebr",2015,4.85534727125805,3,0
"1041",5826,171,"BrM",2019,"CN",2011-10-18,2011,394,2019-03-09,8128,602,"Dom","Dom",2019,8258,"lifebr",2019,2.98437240804918,8,1
"1042",5829,175,"BrM",2021,"CN",2012-04-13,2012,313,2021-06-15,8461,3,"Dom","Dom",2021,8587,"lifebr",2021,5.32664501271832,9,1
"1043",5833,167,"BrF",2018,"CN",2011-06-17,2011,407,2018-09-22,7995,34,"Dom","Dom",2019,8112,"lifebr",2018,3.4286236474738,7,0
"1044",5834,139,"BrM",2015,"CN",2012-02-17,2012,422,2015-03-05,6853,50,"Dom","Dom",2015,7087,"lifebr",2015,3.03440265886707,3,1
"1045",5835,139,"BrM",2015,"CN",2011-10-23,2011,422,2015-03-05,6839,32,"Dom","Dom",2015,7056,"lifebr",2015,3.03440265886707,4,1
"1046",5836,125,"BrM",2014,"CN",2011-06-26,2011,404,2014-10-04,6768,172,"Dom","Dom",2015,6897,"lifebr",2014,4.45790002850407,3,1
"1047",5837,164,"BrM",2017,"CN",2011-11-08,2011,399,2017-09-20,7834,8,"Dom","Dom",2018,7855,"lifebr",2017,11.6117696290016,6,1
"1048",5838,173,"BrF",2019,"CN",2012-03-09,2012,406,2019-09-23,8283,179,"Dom","Dom",2020,8365,"lifebr",2019,4.91754018114599,7,0
"1049",5839,159,"BrM",2016,"CN",2012-05-15,2012,327,2016-09-19,7526,617,"Dom","Dom",2017,7643,"lifebr",2016,4.21428620244736,4,1
"1050",5841,142,"BrF",2015,"CN",2012-01-13,2012,433,2015-09-29,7055,11,"Dom","Dom",2016,7318,"lifebr",2015,4.85534727125805,3,0
"1051",5842,125,"BrF",2014,"CN",2012-01-14,2012,404,2014-10-04,6752,168,"Dom","Dom",2015,6805,"lifebr",2014,4.45790002850407,2,0
"1052",5843,164,"BrF",2017,"CN",2012-01-15,2012,399,2017-09-20,7807,28,"Dom","Dom",2018,7876,"lifebr",2017,11.6117696290016,5,0
"1053",5845,173,"BrF",2019,"CN",2011-09-16,2011,406,2019-09-23,8268,94,"Dom","Dom",2020,8384,"lifebr",2019,4.91754018114599,8,0
"1054",5847,125,"BrM",2014,"CN",2011-09-19,2011,404,2014-10-04,6697,71,"Dom","Dom",2015,6797,"lifebr",2014,4.45790002850407,3,1
"1055",5851,164,"BrF",2017,"CN",2012-07-27,2012,399,2017-09-20,7735,99,"Dom","Dom",2018,7915,"lifebr",2017,11.6117696290016,5,0
"1056",5853,184,"BrM",2023,"CN",2012-07-29,2012,259,2023-03-27,8840,616,"Dom","Dom",2023,8985,"lifebr",2023,4.43485646140217,11,1
"1057",5854,159,"BrF",2016,"CN",2012-08-24,2012,327,2016-09-19,7550,83,"Dom","Dom",2017,7676,"lifebr",2016,4.21428620244736,4,0
"1058",5855,175,"BrM",2021,"CN",2012-08-24,2012,313,2021-06-15,8487,53,"Dom","Dom",2021,8451,"lifebr",2021,5.32664501271832,9,1
"1059",5901,178,"BrF",2022,"CN",2012-06-05,2012,290,2022-09-14,8752,63,"Dom","Dom",2023,8870,"lifebr",2022,3.15933207700952,10,0
